岗位名称,公司,规模,公司领域,学历要求,经验要求,技能需求,福利待遇,薪资,薪资原文,省,市,区,商圈,经度,纬度,岗位链接,jobId
QA游戏测试【双休+爱打游戏】,时空立方,100-499人,游戏,学历不限,1-3年,"['丰富的游戏经验', '手游测试经验', '主机游戏测试经验', 'UE']","['节日福利', '团建聚餐', '零食下午茶', '节假日加班费', '员工旅游', '带薪年假', '保底工资', '餐补', '底薪加提成', '补充医疗保险', '五险一金', '全勤奖', '绩效奖金']",12500.0,10-15K,广东,广州,,,113.383331,23.103517,https://www.zhipin.com/job_detail/3b5619825785ecae03F90t61GVNW.html,3b5619825785ecae03F90t61GVNW
游戏测试（战斗方向）,时空视觉,500-999人,游戏,学历不限,经验不限,"['丰富的游戏经验', '主机游戏测试经验', '手游测试经验', '开发经验', '用研经验']","['团建聚餐', '免费健身房', '年终奖', '意外险', '定期体检', '生日福利', '交通补助', '带薪年假', '绩效奖金', '全勤奖', '加班补助', '节日福利', '零食下午茶', '五险一金', '保底工资', '补充医疗保险', '员工旅游']",12500.0,10-15K,广东,广州,海珠区,琶洲,113.383290156299,23.103568390789164,https://www.zhipin.com/job_detail/97d99142c5c7fe890nJ52N24E1BZ.html,97d99142c5c7fe890nJ52N24E1BZ
游戏测试,广州优辰传媒有限公司,100-499人,计算机软件,学历不限,在校/应届,"['游戏', '测试', '游戏测试']","['绩效奖金', '生日福利', '节假日加班费', '保底工资', '团建聚餐', '有无线网', '法定节假日三薪', '员工旅游', '底薪加提成', '带薪年假', '年终奖', '五险一金']",8500.0,6-11K·13薪,广东,广州,海珠区,琶洲,113.378804,23.095979,https://www.zhipin.com/job_detail/e67371cec25e83050nJ70tu8FFNV.html,e67371cec25e83050nJ70tu8FFNV
游戏测试组长（卡牌手游）,心光网络,20-99人,游戏,大专,5-10年,"['卡牌', '手游', '手游测试经验', '游戏']","['有无线网', '五险一金', '零食下午茶', '带薪年假', '全勤奖', '定期体检', '节假日加班费', '节日福利', '包吃', '免费午晚餐']",17500.0,15-20K,广东,广州,,,113.371498,23.123473,https://www.zhipin.com/job_detail/bee3af793adc5bbb1XBz09q4FFRS.html,bee3af793adc5bbb1XBz09q4FFRS
游戏测试（大量招人）,武汉佰钧成技术,1000-9999人,计算机软件,大专,1-3年,[],"['带薪年假', '补充医疗保险', '定期体检', '节日福利', '五险一金']",9000.0,7-11K,广东,广州,海珠区,琶洲,113.384886,23.103678,https://www.zhipin.com/job_detail/9c1b7b4957033f7e0nd-2ti0EFNV.html,9c1b7b4957033f7e0nd-2ti0EFNV
游戏测试,小智游创,100-499人,游戏,学历不限,1-3年,"['丰富的游戏经验', '回合制', '梦幻西游', '神武', '长安幻想', '问道']","['结婚生育福利', '自助茶水间', '加班餐/打车', '团建聚餐', '节日福利', '补充医疗保险', '生日福利', '司龄福利年假', '年终奖', '猫咪加油站', '工作餐', '五险一金', '意外险', '带薪年假', '定期体检', '零食下午茶']",12500.0,10-15K·13薪,广东,广州,天河区,棠下,113.375549,23.116751,https://www.zhipin.com/job_detail/249a13e10c41a4e00nB70tS9F1tW.html,249a13e10c41a4e00nB70tS9F1tW
游戏测试工程师,深圳腾娱互动科技,1000-9999人,游戏,本科,经验不限,[],"['五险一金', '年终奖', '补充医疗保险', '定期体检']",16000.0,12-20K·14薪,广东,广州,海珠区,琶洲,113.34595785491383,23.104958036931023,https://www.zhipin.com/job_detail/48157ac7bce7380f0nd73Ni8FlZQ.html,48157ac7bce7380f0nd73Ni8FlZQ
游戏测试,龙猫传媒,20-99人,游戏,中专/中技,1-3年,[],"['意外险', '五险一金', '全勤奖', '员工旅游', '带薪年假']",10500.0,8-13K,广东,广州,海珠区,琶洲,113.383290156299,23.103568390789164,https://www.zhipin.com/job_detail/cc091a5ac28dddff0nJ52Ny6EFtT.html,cc091a5ac28dddff0nJ52Ny6EFtT
鸣潮-测试工程师（外编）,库洛,1000-9999人,游戏,大专,1-3年,"['软件测试经验', '丰富的游戏经验', '游戏测试', '测试工程师', '主机游戏测试经验']","['绩效奖金', '健身房', '包吃', '带薪年假', '定期体检', '年终奖', '五险一金', '节日福利', '年度体检', '零食下午茶', '团建聚餐', '补充医疗保险']",12500.0,10-15K,广东,广州,,,113.40181224106934,23.16660279841194,https://www.zhipin.com/job_detail/2cc6f6c762b291560nFz3tW_GFBR.html,2cc6f6c762b291560nFz3tW_GFBR
游戏测试工程师,启点影画,20-99人,游戏,本科,3-5年,[],"['法定节假日三薪', '定期体检', '年终奖', '团建聚餐', '节日福利', '有无线网', '五险一金', '带薪年假', '零食下午茶', '加班补助', '生日福利', '绩效奖金', '员工旅游']",17500.0,15-20K,广东,广州,天河区,棠下,113.37245195284318,23.12597385860822,https://www.zhipin.com/job_detail/b3d9178d014f89640nF-2964F1JU.html,b3d9178d014f89640nF-2964F1JU
游戏测试QA/双休,成都黑格子,100-499人,游戏,学历不限,经验不限,['SLG'],"['年终奖', '定期体检', '加班补助', '节日福利', '零食下午茶', '带薪年假', '五险一金', '员工旅游']",7500.0,7-8K,广东,广州,天河区,体育中心,113.31898242612091,23.135191120416764,https://www.zhipin.com/job_detail/297b5906607105ee0nF53dS0F1dY.html,297b5906607105ee0nF53dS0F1dY
游戏测试工程师【外包网易互娱】,微创软件,10000人以上,计算机软件,本科,1-3年,"['五险一金/餐补/13薪', '丰富的游戏经验', '手游测试经验', '主机游戏测试经验']","['年终奖', '带薪年假', '定期体检', '免费班车', '员工旅游', '补充医疗保险', '五险一金', '节日福利', '零食下午茶']",11500.0,9-14K·13薪,广东,广州,天河区,龙洞,113.418382,23.175941,https://www.zhipin.com/job_detail/0247e2ad6300c0640nJ72d6-EFVS.html,0247e2ad6300c0640nJ72d6-EFVS
初级游戏测试,初醒文化,20-99人,游戏,学历不限,1-3年,[],[],7500.0,6-9K,广东,广州,天河区,体育中心,113.318982,23.135191,https://www.zhipin.com/job_detail/276af83203abae370nF53dW7EFNS.html,276af83203abae370nF53dW7EFNS
游戏测试工程师,游雁游戏,500-999人,游戏,大专,1-3年,[],"['节日福利', '五险一金', '包吃', '年终奖', '带薪年假', '全勤奖', '零食下午茶', '交通补助', '加班补助', '定期体检', '员工旅游']",8500.0,7-10K·13薪,广东,广州,,,113.37075,23.123672,https://www.zhipin.com/job_detail/ad078a69ac6211fc0nJ63dm4FlVQ.html,ad078a69ac6211fc0nJ63dm4FlVQ
游戏测试,彩战,0-20人,游戏,本科,5-10年,"['C++', '手游测试经验', '主机游戏测试经验']",[],30000.0,20-40K·13薪,广东,广州,海珠区,凤阳,113.325406,23.095949,https://www.zhipin.com/job_detail/aa1cb4b2baeb562b03V_0964E1tR.html,aa1cb4b2baeb562b03V_0964E1tR
腾娱-游戏测试-金铲铲,腾讯,10000人以上,互联网,本科,1-3年,[],"['公仔周边活动', '股票期权', '补充医疗保险', '免费班车', '交通补助', '定期体检', '住房补贴', '免费健身房', '餐补', '零食下午茶', '包吃', '带薪年假', '节日福利', '五险一金', '员工旅游', '年终奖', '免费早晚餐']",15000.0,12-18K·14薪,广东,广州,海珠区,琶洲,113.345859,23.105006,https://www.zhipin.com/job_detail/d532ded7824c91f80nJ52N65ElVY.html,d532ded7824c91f80nJ52N65ElVY
游戏测试工程师（用户体验方向）,广州宝莉科技有限公司,100-499人,游戏,大专,1-3年,[],"['员工旅游', '五险一金', '零食下午茶', '节日福利', '团建聚餐', '全勤奖', '生日福利', '年终奖', '带薪年假', '包吃', '绩效奖金']",10500.0,8-13K·13薪,广东,广州,天河区,珠江新城,113.326989,23.121903,https://www.zhipin.com/job_detail/c86a695964ed61340nFz09m7FldW.html,c86a695964ed61340nFz09m7FldW
游戏测试-长期招,中软国际,10000人以上,计算机软件,大专,1-3年,"['QA', '手游测试经验', '质量保障测试', '游戏白盒测试', '主机游戏测试经验', '副本测试']","['节日福利', '零食下午茶', '定期体检', '五险一金', '节假日加班费', '带薪年假', '免费班车', '年终奖']",9500.0,7-12K,广东,广州,海珠区,琶洲,113.384886,23.103678,https://www.zhipin.com/job_detail/8fbbaf916771e17203Ry3tS1F1tS.html,8fbbaf916771e17203Ry3tS1F1tS
游戏测试,匠心游戏,100-499人,游戏,本科,3-5年,"['TypeScript', '自动化测试', '战斗', '丰富的游戏经验', '手游测试经验', 'AI', 'Node.js', '计算机相关专业']","['生日福利', '节日福利', '加班补助', '零食下午茶', '定期体检', '全勤奖', '餐补', '五险一金', '节假日加班费', '年终奖', '带薪年假', '团建聚餐']",12500.0,10-15K·13薪,广东,广州,天河区,棠下,113.38636064644743,23.118686106462196,https://www.zhipin.com/job_detail/9a04ce84ed6cec7f03F_09S7GVRZ.html,9a04ce84ed6cec7f03F_09S7GVRZ
游戏测试,广州市小悦科技,20-99人,游戏,大专,3-5年,[],"['保底工资', '节日福利', '带薪年假', '五险一金', '绩效奖金', '零食下午茶', '员工旅游', '年终奖']",12500.0,11-14K·13薪,广东,广州,天河区,棠下,113.380844,23.117975,https://www.zhipin.com/job_detail/86072ac5adcafa4e03Ny09i_GVVV.html,86072ac5adcafa4e03Ny09i_GVVV
游戏测评,广州相信文化传媒,100-499人,游戏,学历不限,经验不限,"['无需加入公会', '流量扶持', '节日福利', '扶持金', '普通话标准', '直播不多于6小时', '游戏主播', '需要露脸', '接受无游戏主播经验', '月结', '线下直播']","['工龄奖', '节日福利', '底薪加提成', '团建聚餐', '加班补助', '有无线网', '带薪年假', '生日福利', '绩效奖金', '零食下午茶', '全勤奖', '定期体检', '员工旅游', '保底工资']",8500.0,7-10K,广东,广州,天河区,棠下,113.37222,23.126417,https://www.zhipin.com/job_detail/be4a5c22edad72ec0nJ43dq1EVFX.html,be4a5c22edad72ec0nJ43dq1EVFX
游戏评测主管,某大型游戏公司,500-999人,游戏,大专,5-10年,"['卡牌/战棋', '休闲益智', 'SLG游戏', '动作冒险', '模拟经营', 'EXCEL']",[],17500.0,15-20K·14薪,广东,广州,,,113.37637905486746,23.132237171296527,https://www.zhipin.com/job_detail/f93889b63965f3ea0nJ429i7FFNT.html,f93889b63965f3ea0nJ429i7FFNT
游戏测试工程师（射击类）,网易,10000人以上,互联网,本科,1-3年,[],"['包吃', '带薪年假', '节日福利', '全勤奖', '免费班车', '补充医疗保险', '年终奖', '五险一金', '定期体检']",30000.0,20-40K·16薪,广东,广州,天河区,棠下,113.373254,23.125951,https://www.zhipin.com/job_detail/87398eb5dd971ee30nF42Nm9FFNW.html,87398eb5dd971ee30nF42Nm9FFNW
游戏测试工程师,广州游胜网络科技,100-499人,游戏,本科,3-5年,"['软件测试经验', '丰富的游戏经验', '游戏测试', '计算机相关专业', '战斗系统测试', '系统模块测试']","['团建聚餐', '五险一金', '包吃', '节日福利', '零食下午茶', '带薪年假', '年终奖']",12500.0,10-15K·13薪,广东,广州,天河区,石牌,113.341044,23.125826,https://www.zhipin.com/job_detail/2728aae3dfc3ddba03xy2NW_FVZR.html,2728aae3dfc3ddba03xy2NW_FVZR
游戏测试访谈,广东现代国际市场研究,100-499人,咨询,学历不限,经验不限,[],[],,200-300元/天,广东,广州,,,113.276058,23.130615,https://www.zhipin.com/job_detail/074164931035c4b903F43dy7GFJZ.html,074164931035c4b903F43dy7GFJZ
游戏测试（MMO）,派云科技,500-999人,人力资源服务,大专,经验不限,[],"['零食下午茶', '加班补助', '节日福利', '五险一金', '包吃', '员工旅游', '免费班车', '带薪年假']",8000.0,7-9K,广东,广州,天河区,棠下,113.373543,23.122119,https://www.zhipin.com/job_detail/c676b22448a4b8650nF829-0GFNW.html,c676b22448a4b8650nF829-0GFNW
游戏测试,浮点科技,100-499人,人力资源服务,大专,3-5年,[],[],9500.0,7-12K,广东,广州,天河区,棠下,113.3612,23.12468,https://www.zhipin.com/job_detail/9b18a64b0ccb395a0nV43t2_EFVV.html,9b18a64b0ccb395a0nV43t2_EFVV
游戏测试（MMO）,康利海文,20-99人,电子商务,大专,3-5年,"['Java', 'Shell', '3-5年测试经验', '丰富的游戏经验', '手游测试经验', '计算机相关专业', 'JMeter', 'MMO', 'Python']",['五险一金'],7000.0,6-8K,广东,广州,天河区,棠下,113.373543,23.122119,https://www.zhipin.com/job_detail/2dbd5e45e35ca20b0nF93dW7E1tQ.html,2dbd5e45e35ca20b0nF93dW7E1tQ
可接受优秀26届-游戏测试,汉堂,500-999人,企业服务,本科,经验不限,"['丰富的游戏经验', '大厂', '可接受已毕业26届', '游戏测试', '视频面试', '有游戏测试实习经验']","['五险一金', '带薪年假', '零食下午茶', '节日福利', '员工旅游', '餐补', '免费班车', '年终奖']",9000.0,8-10K,广东,广州,天河区,龙洞,113.418382,23.175941,https://www.zhipin.com/job_detail/98fcd236216802c00nB-2t28GVZW.html,98fcd236216802c00nB-2t28GVZW
游戏测试【27届校招】,多益网络,1000-9999人,互联网,大专,在校/应届,[],[],7500.0,7-8K·14薪,广东,广州,黄埔区,中心城,113.486128,23.1721,https://www.zhipin.com/job_detail/5c97a1c3cf1efe6c0nF829i4GFVS.html,5c97a1c3cf1efe6c0nF829i4GFVS
游戏测试专员（远程办公）,利肯,20-99人,游戏,大专,1-3年,"['Java', '软件测试经验', '丰富的游戏经验']",[],10500.0,10-11K,广东,广州,增城区,新塘广场,113.578073,23.109643,https://www.zhipin.com/job_detail/f1da50425fe05ad80nB939y8EFBV.html,f1da50425fe05ad80nB939y8EFBV
游戏测试,浮点,100-499人,互联网,大专,1-3年,"['tapd', 'MMO']","['补充医疗保险', '五险一金', '加班补助', '定期体检']",7000.0,6-8K,广东,广州,天河区,棠下,113.37361878739627,23.121774114518253,https://www.zhipin.com/job_detail/aa11cfb7f85658a20nJ529y1GVpV.html,aa11cfb7f85658a20nJ529y1GVpV
游戏测试（大厂双休）,广州时空,100-499人,计算机软件,本科,1年以内,['丰富的游戏经验'],"['五险一金', '定期体检', '年终奖', '带薪年假', '节日福利']",10500.0,8-13K·13薪,广东,广州,天河区,高唐,113.418186,23.17821,https://www.zhipin.com/job_detail/d4476acdd182a88803R43928FFdW.html,d4476acdd182a88803R43928FFdW
【腾娱】游戏测试工程师-粒粒的小人国,广州银之心信息科技,100-499人,游戏,本科,1-3年,[],"['定期体检', '有无线网', '年终奖', '五险一金', '补充医疗保险', '节日福利', '意外险', '股票期权', '包吃', '绩效奖金', '团建聚餐', '交通补助', '带薪年假', '保底工资']",16000.0,12-20K·14薪,广东,广州,海珠区,琶洲,113.34595785491383,23.104958036931023,https://www.zhipin.com/job_detail/ec3b0f88e6c169c40nF63dS8EVBV.html,ec3b0f88e6c169c40nF63dS8EVBV
游戏测试员,景翔科技,20-99人,计算机软件,学历不限,经验不限,[],"['年终奖', '五险一金', '住房补贴', '餐补']",,10-50元/时,广东,广州,,,113.30843,23.039897,https://www.zhipin.com/job_detail/862b06d01bbf776b03F439-7EFZU.html,862b06d01bbf776b03F439-7EFZU
游戏测试,触界科技,20-99人,游戏,大专,3-5年,"['Shell', '丰富的游戏经验', '手游测试经验', 'MySQL', '计算机相关专业']",['五险一金'],9500.0,8-11K,广东,广州,海珠区,凤阳,113.315597,23.072624,https://www.zhipin.com/job_detail/74c606adae7671dd03J_0ti-FlJS.html,74c606adae7671dd03J_0ti-FlJS
游戏测试,万界网络,100-499人,游戏,大专,经验不限,"['页游', '游戏测试', 'MMORPG', '传奇']","['包吃', '定期体检', '年终奖', '节日福利', '带薪年假', '五险一金', '员工旅游', '全勤奖', '零食下午茶']",7000.0,6-8K,广东,广州,天河区,车陂,113.38684723363697,23.1109473066889,https://www.zhipin.com/job_detail/b8d4cdb69d8df8281X173tW5EldU.html,b8d4cdb69d8df8281X173tW5EldU
游戏测试工程师,畅指网络科技,100-499人,计算机软件,本科,3-5年,[],"['员工旅游', '零食下午茶', '高年终奖', '节日福利', '带薪年假', '包吃', '餐补', '免息房贷', '定期体检', '五险一金']",11000.0,10-12K,广东,广州,,,113.417483,23.102054,https://www.zhipin.com/job_detail/de96d4d1dec87e7a0nJ40ti8FVBR.html,de96d4d1dec87e7a0nJ40ti8FVBR
游戏测试,IGG,1000-9999人,游戏,大专,1-3年,[],"['定期体检', '年终奖', '零食下午茶', '员工旅游', '免费工装', '节日福利', '带薪年假', '五险一金', '餐补', '股票期权', '生日福利', '团建聚餐']",12500.0,10-15K,广东,广州,越秀区,北京路,113.269978,23.117585,https://www.zhipin.com/job_detail/1e3430c4a2f4c0970nF43Ny9FFBY.html,1e3430c4a2f4c0970nF43Ny9FFBY
游戏测试,卓越际联科技有限公司,1000-9999人,互联网,大专,1-3年,"['手游测试经验', '主机游戏测试经验']",['五险一金'],8500.0,8-9K,广东,广州,海珠区,琶洲,113.34779307857525,23.104854648706677,https://www.zhipin.com/job_detail/f70f92eba1a8ded90nV83dW6GFFX.html,f70f92eba1a8ded90nV83dW6GFFX
【望月】资深测试专家,诗悦网络,1000-9999人,游戏,本科,5-10年,"['丰富的游戏经验', '手游测试经验', '开发经验', '计算机相关专业', '主机游戏测试经验']","['员工旅游', '节日福利', '全勤奖', '包吃', '团建聚餐', '带薪年假', '免费工装', '定期体检', '交通补助', '五险一金', '零食下午茶', '餐补']",37500.0,25-50K·13薪,广东,广州,,,113.37361,23.1219,https://www.zhipin.com/job_detail/f7be6922668dd91e0nF_09u_FFZY.html,f7be6922668dd91e0nF_09u_FFZY
游戏测试师,广州星际奥游网络科技,20-99人,游戏,本科,1-3年,"['协议测试', '功能测试', 'MMORPG游戏', 'Python']","['交通补助', '生日福利', '节日福利', '带薪年假', '零食下午茶', '全勤奖', '员工旅游', '工龄奖', '节假日加班费', '包吃', '五险一金', '夜班补助', '加班补助', '定期体检', '团建聚餐', '绩效奖金']",12000.0,10-14K·13薪,广东,广州,海珠区,琶洲,113.383331,23.103517,https://www.zhipin.com/job_detail/97e581a524ca1cdb1nN70tW8EFBS.html,97e581a524ca1cdb1nN70tW8EFBS
游戏测试,宾果游戏,20-99人,游戏,本科,5-10年,"['计算机相关专业', '手游测试经验', '软件测试经验', '丰富的游戏经验', 'AI测试', '游戏测试']","['定期体检', '生日福利', '有无线网', '团建聚餐', '零食下午茶', '节日福利', '餐补', '员工旅游', '五险一金', '加班补助', '补充医疗保险', '年终奖', '带薪年假', '包吃']",17500.0,15-20K·13薪,广东,广州,海珠区,琶洲,113.383331,23.103517,https://www.zhipin.com/job_detail/342c82794e381fad0nBy2928GFFV.html,342c82794e381fad0nBy2928GFFV
游戏测试工程师,广州九霄网络科技,20-99人,游戏,大专,3-5年,"['丰富的游戏经验', '手游测试经验', '放置卡牌游戏', '计算机相关专业']","['全勤奖', '餐补', '生日福利', '定期体检', '团建聚餐', '底薪加提成', '带薪病假', '带薪年假', '加班补助', '交通补助', '法定节假日三薪', '节日福利', '保底工资', '零食下午茶', '五险一金', '绩效奖金']",10500.0,9-12K,广东,广州,天河区,棠下,113.374778,23.132644,https://www.zhipin.com/job_detail/cc4152ea27bdce971Hx73di8GFVR.html,cc4152ea27bdce971Hx73di8GFVR
游戏测试,北辰星光,100-499人,游戏,大专,1-3年,[],"['五险一金', '绩效奖金', '带薪年假', '员工旅游', '全勤奖', '零食下午茶', '节日福利', '餐补', '定期体检', '年终奖', '团建聚餐', '保底工资', '交通补助']",8000.0,6-10K·13薪,广东,广州,天河区,石牌,113.34107880204793,23.125856317887322,https://www.zhipin.com/job_detail/11ce343da0e17c5e03Fz3N-4GFRZ.html,11ce343da0e17c5e03Fz3N-4GFRZ
游戏测评师,广州4399,1000-9999人,游戏,本科,1-3年,[],"['餐补', '法定节假日三薪', '生日福利', '零食下午茶', '五险一金', '定期体检', '意外险', '包吃', '年终奖', '团建聚餐', '全勤奖', '保底工资', '节日福利', '带薪年假']",26500.0,18-35K·13薪,广东,广州,黄埔区,鱼珠,113.41729,23.100029,https://www.zhipin.com/job_detail/ae9f8b1f54cfdd570nJ52tu4FFpV.html,ae9f8b1f54cfdd570nJ52tu4FFpV
游戏测试员,唯思软件,20-99人,游戏,学历不限,1年以内,"['测试', '功能测试', '软件测试', '游戏测试', '测试工程师']","['年终奖', '加班补助', '节日福利', '五险一金', '股票期权', '餐补']",5500.0,4-7K,广东,广州,海珠区,琶洲,113.357,23.09784,https://www.zhipin.com/job_detail/21d39b3fc8c4f5e93nN82dS6GVs~.html,21d39b3fc8c4f5e93nN82dS6GVs~
初级游戏测试,宝鸡云遮月,100-499人,游戏,大专,1-3年,[],"['加班补助', '高温补贴', '通讯补贴', '节假日加班费', '住房补贴', '零食下午茶', '企业年金', '员工旅游', '年终奖', '五险一金', '工龄奖', '全勤奖', '法定节假日三薪', '底薪加提成', '有无线网', '股票期权', '带薪年假', '保底工资', '绩效奖金', '团建聚餐']",10500.0,8-13K,广东,广州,天河区,石牌,113.32727,23.118162,https://www.zhipin.com/job_detail/73a5961d40d722e10nF509S9F1BX.html,73a5961d40d722e10nF509S9F1BX
初级游戏测试,上士网络,100-499人,游戏,本科,1-3年,"['Excel', '手游测试经验', 'XMind']","['五险一金', '包吃', '零食下午茶', '全勤奖', '月度绩效奖金', '带薪年假', '员工旅游', '交通补助', '补充医疗保险', '年终奖', '定期体检', '节日福利']",6000.0,5-7K·13薪,广东,广州,天河区,员村,113.379966,23.117695,https://www.zhipin.com/job_detail/9ba65ee8827953be03R50t-1GVBV.html,9ba65ee8827953be03R50t-1GVBV
游戏测试（base广州/厦门）,延趣游戏,500-999人,游戏,本科,3-5年,"['手游测试经验', '丰富的游戏经验', '测试用例', '功能测试', '活动测试', '跨服活动测试']","['交通补助', '团建聚餐', '定期体检', '年终奖', '节日福利', '带薪年假', '意外险', '员工旅游', '零食下午茶', '生日福利', '六险一金', '通讯补贴', '节假日加班费', '全勤奖', '育儿假', '加班补助']",12500.0,10-15K·13薪,广东,广州,天河区,棠下,113.38403,23.116821,https://www.zhipin.com/job_detail/af6a5c019f2eccc70nV_0t68FlNV.html,af6a5c019f2eccc70nV_0t68FlNV
游戏评测主管,玩心不止,500-999人,游戏,本科,3-5年,[],"['生日福利', '带薪年假', '年终奖', '节日福利', '补充医疗保险', '定期体检', '五险一金', '餐补', '保底工资', '底薪加提成', '交通补助', '员工旅游', '节假日加班费', '零食下午茶', '团建聚餐', '全勤奖', '包吃', '绩效奖金']",17500.0,15-20K·14薪,广东,广州,天河区,棠下,113.375994,23.132191,https://www.zhipin.com/job_detail/3e9257db7a1a32080nd409i9FlVY.html,3e9257db7a1a32080nd409i9FlVY
游戏测试工程师,汇娱信息科技有限公司,20-99人,游戏,大专,1-3年,"['游戏测试', '计算机相关专业']","['通讯补贴', '年终奖', '生日福利', '餐补', '法定节假日三薪', '员工旅游', '交通补助', '全勤奖', '带薪年假', '节日福利', '团建聚餐', '零食下午茶']",7000.0,6-8K·13薪,广东,广州,天河区,棠下,113.379504,23.122113,https://www.zhipin.com/job_detail/183cfdc0d52e46e203d42N20GVVV.html,183cfdc0d52e46e203d42N20GVVV
游戏测试（欧美slg）,完美世界,1000-9999人,游戏,本科,3-5年,[],"['交通补助', '定期体检', '餐补', '补充医疗保险', '年终奖', '节日福利', '带薪年假', '五险一金', '免费健身房']",16000.0,12-20K·14薪,广东,广州,海珠区,琶洲,113.3848164497284,23.103737289950594,https://www.zhipin.com/job_detail/4545bbc93520411b0nJ73ty1EVZR.html,4545bbc93520411b0nJ73ty1EVZR
游戏测试QA,广州风澜网络科技,20-99人,游戏,本科,1-3年,"['丰富的游戏经验', '手游测试经验', 'Claude', '计算机相关专业', 'Copilot', '主机游戏测试经验', 'SLG']","['保底工资', '五险一金', '意外险', '补充医疗保险', '年终奖', '带薪年假']",16500.0,11-22K·15薪,广东,广州,天河区,棠下,113.382717,23.11685,https://www.zhipin.com/job_detail/14185bd93e233f830nZ42dy-GFJQ.html,14185bd93e233f830nZ42dy-GFJQ
海外游戏（游戏运ying）,广州辰瑞炽娱网络科技,100-499人,互联网,本科,1-3年,[],"['节日福利', '带薪年假', '五险一金']",12500.0,10-15K,广东,广州,天河区,棠下,113.379499952505,23.122120173053347,https://www.zhipin.com/job_detail/c93513444a729d1f0nF92ti-FVpQ.html,c93513444a729d1f0nF92ti-FVpQ
中级游戏测试,BBGAME,100-499人,游戏,本科,3-5年,"['手游测试经验', 'Python']","['员工旅游', '节日福利', '带薪年假', '交通补助', '餐补', '五险一金', '定期体检', '零食下午茶', '绩效奖金']",12500.0,10-15K,广东,广州,,,113.319151,23.135146,https://www.zhipin.com/job_detail/1e4b223c9a627baa03N_3tS1E1VS.html,1e4b223c9a627baa03N_3tS1E1VS
游戏测试,广州榛果互动科技,0-20人,游戏,本科,经验不限,"['海外游戏', '计算机']","['年终奖', '带薪年假', '全勤奖', '加班补助', '团建聚餐', '五险一金', '员工旅游', '餐补']",7500.0,6-9K,广东,广州,天河区,石牌,113.3439278179254,23.11803587151391,https://www.zhipin.com/job_detail/8cd70c289327ae150nJ52ty9GFNX.html,8cd70c289327ae150nJ52ty9GFNX
游戏测试,博彦科技,10000人以上,计算机软件,大专,1-3年,"['丰富的游戏经验', '计算机相关专业', '用研经验']","['五险一金', '免费班车', '带薪年假', '定期体检', '节日福利', '年终奖']",8000.0,6-10K,广东,广州,海珠区,琶洲,113.344871653215,23.10292928350057,https://www.zhipin.com/job_detail/34ac0b9a1b19c8610nF62N6-EFFV.html,34ac0b9a1b19c8610nF62N6-EFFV
游戏测试组长,广州仟趣信息技术,20-99人,游戏,本科,5-10年,"['用研经验', 'Charles、adb', 'Python/Lua']","['交通补助', '免费班车', '零食下午茶', '全勤奖', '五险一金', '包吃', '年终奖', '节日福利', '带薪年假', '有无线网', '团建聚餐', '工龄奖', '生日福利', '定期体检']",16000.0,14-18K,广东,广州,天河区,棠下,113.377825,23.131946,https://www.zhipin.com/job_detail/72d44f209244bd2f0nJ70tS0FVNZ.html,72d44f209244bd2f0nJ70tS0FVNZ
游戏测试,水波纹科技,0-20人,游戏,学历不限,1-3年,[],['五险一金'],7000.0,6-8K,广东,广州,番禺区,南村,113.345282,23.007435,https://www.zhipin.com/job_detail/dececa17422c53280nF92t69FVNU.html,dececa17422c53280nF92t69FVNU
游戏测试（深圳）,深圳禅游科技,500-999人,游戏,本科,1-3年,[],"['带薪年假', '五险一金', '零食下午茶', '员工旅游', '生日福利', '年终奖', '定期体检', '补充医疗保险', '节日福利']",14000.0,11-17K,广东,广州,天河区,天河北,113.322148,23.120097,https://www.zhipin.com/job_detail/859c3da4c430d5880nFz3N-8E1BR.html,859c3da4c430d5880nFz3N-8E1BR
游戏测试（MMO/女性向/光遇，13薪双休）,勇冠睿智,20-99人,互联网,本科,1-3年,"['Python', 'MMO', '女性向', '光遇']","['节日福利', '零食下午茶', '带薪年假', '定期体检', '补充医疗保险', '五险一金']",10500.0,8-13K·13薪,广东,广州,天河区,龙洞,113.41771277446693,23.17987805698003,https://www.zhipin.com/job_detail/df5c54188a1f65fd0nJ42ti1EVNS.html,df5c54188a1f65fd0nJ42ti1EVNS
游戏测试-外派,永昼文化,20-99人,游戏,学历不限,经验不限,"['Java', 'C++', '手游测试经验', '主机游戏测试经验', '丰富的游戏经验']","['节假日加班费', '团建聚餐', '年终奖', '零食下午茶', '住房补贴', '节日福利', '有无线网', '餐补', '带薪年假', '交通补助', '全勤奖', '加班补助', '绩效奖金', '五险一金', '通讯补贴']",11500.0,9-14K,广东,广州,海珠区,琶洲,113.345198,23.102408,https://www.zhipin.com/job_detail/3a7d0355484187a80nV-2d-7GFFU.html,3a7d0355484187a80nV-2d-7GFFU
